Actual;Prediction;SHAP Supporting Fidelity;SHAP Contrary Fidelity;LIME Supporting Fidelity;LIME Contrary Fidelity
539;635.25964;1.;0.;1.;0.
808;756.49695;1.;0.;1.;0.
161;186.76692;1.;0.;1.;0.
10;-5.9820285;1.;0.;1.;0.
70;174.27303;1.;0.;1.;0.
467;555.0313;1.;0.;1.;0.
89;87.48942;1.;0.;1.;0.
146;159.86664;1.;0.;1.;0.
23;24.616798;1.;0.;1.;0.
406;379.1743;1.;0.;1.;0.
57;75.12568;1.;0.;1.;0.
214;263.04318;1.;0.;1.;0.
134;34.301296;1.;0.;1.;0.
600;531.3049;1.;0.;1.;0.
24;58.359245;1.;0.;1.;0.
7;2.1603665;1.;0.;1.;0.
154;188.22371;1.;0.;1.;0.
463;419.5951;1.;0.;1.;0.
279;252.64445;1.;0.;1.;0.
3;-7.669636;1.;0.;1.;0.
184;190.11111;1.;0.;1.;0.
192;183.21097;1.;0.;1.;0.
101;137.15562;1.;0.;1.;0.
151;155.80643;1.;0.;1.;0.
517;533.6646;1.;0.;1.;0.
30;90.12249;1.;0.;1.;0.
668;721.8995;1.;0.;1.;0.
282;295.07153;1.;0.;1.;0.
200;173.29701;1.;0.;1.;0.
20;22.711905;1.;0.;1.;0.
332;402.42136;1.;0.;1.;0.
168;217.77956;1.;0.;1.;0.
291;217.23593;1.;0.;1.;0.
897;869.94556;1.;0.;1.;0.
10;-7.5507517;1.;0.;1.;0.
116;104.99742;1.;0.;1.;0.
8;29.623863;1.;0.;1.;0.
141;95.35626;1.;0.;1.;0.
222;218.26534;1.;0.;1.;0.
95;98.44477;1.;0.;1.;0.
22;38.456276;1.;0.;1.;0.
17;47.047073;1.;0.;1.;0.
131;153.23824;1.;0.;1.;0.
314;333.98453;1.;0.;1.;0.
7;23.87221;1.;0.;1.;0.
10;45.99775;1.;0.;1.;0.
40;74.29806;1.;0.;1.;0.
3;3.8046012;1.;0.;1.;0.
218;230.4049;1.;0.;1.;0.
15;2.325185;1.;0.;1.;0.
36;47.842316;1.;0.;1.;0.
235;272.498;1.;0.;1.;0.
957;791.9496;1.;0.;1.;0.
597;610.6679;1.;0.;1.;0.
27;51.951786;1.;0.;1.;0.
337;355.14355;1.;0.;1.;0.
130;222.74394;1.;0.;1.;0.
170;145.04372;1.;0.;1.;0.
446;400.5471;1.;0.;1.;0.
147;171.13243;1.;0.;1.;0.
654;622.0274;1.;0.;1.;0.
428;430.33017;1.;0.;1.;0.
22;31.213577;1.;0.;1.;0.
37;42.686596;1.;0.;1.;0.
331;314.3634;1.;0.;1.;0.
83;75.01792;1.;0.;1.;0.
215;231.75436;1.;0.;1.;0.
110;138.44345;1.;0.;1.;0.
138;166.54764;1.;0.;1.;0.
435;366.08478;1.;0.;1.;0.
149;191.90472;1.;0.;1.;0.
23;55.06666;1.;0.;1.;0.
164;158.29317;1.;0.;1.;0.
144;128.22568;1.;0.;1.;0.
171;199.17357;1.;0.;1.;0.
361;362.20364;1.;0.;1.;0.
20;-20.901539;1.;0.;1.;0.
132;253.94287;1.;0.;1.;0.
3;4.300984;1.;0.;1.;0.
189;187.09851;1.;0.;1.;0.
112;161.07211;1.;0.;1.;0.
392;388.03317;1.;0.;1.;0.
504;435.2691;1.;0.;1.;0.
302;192.25722;1.;0.;1.;0.
15;-7.107499;1.;0.;1.;0.
238;352.03305;1.;0.;1.;0.
66;58.642784;1.;0.;1.;0.
123;115.70088;1.;0.;1.;0.
155;147.65787;1.;0.;1.;0.
113;117.57809;1.;0.;1.;0.
42;30.961489;1.;0.;1.;0.
266;299.05197;1.;0.;1.;0.
252;284.65982;1.;0.;1.;0.
4;20.111143;1.;0.;1.;0.
135;213.96701;1.;0.;1.;0.
612;662.1848;1.;0.;1.;0.
527;535.8536;1.;0.;1.;0.
108;113.11875;1.;0.;1.;0.
148;155.08554;1.;0.;1.;0.
573;458.39514;1.;0.;1.;0.
234;263.88254;1.;0.;1.;0.
6;42.012363;1.;0.;1.;0.
6;71.01343;1.;0.;1.;0.
300;319.59253;1.;0.;1.;0.
270;318.48416;1.;0.;1.;0.
6;17.18646;1.;0.;1.;0.
4;9.601233;1.;0.;1.;0.
917;775.15137;1.;0.;1.;0.
152;237.1664;1.;0.;1.;0.
52;61.528584;1.;0.;1.;0.
43;9.328236;1.;0.;1.;0.
57;54.396248;1.;0.;1.;0.
235;237.1498;1.;0.;1.;0.
54;57.254894;1.;0.;1.;0.
3;-11.452137;1.;0.;1.;0.
137;121.67036;1.;0.;1.;0.
109;76.75073;1.;0.;1.;0.
379;355.86188;1.;0.;1.;0.
10;24.399755;1.;0.;1.;0.
232;223.04219;1.;0.;1.;0.
285;271.38138;1.;0.;1.;0.
2;-14.784586;1.;0.;1.;0.
58;52.66836;1.;0.;1.;0.
106;-88.17566;1.;0.;1.;0.
95;141.77179;1.;0.;1.;0.
320;383.60773;1.;0.;1.;0.
194;234.72488;1.;0.;1.;0.
464;378.62894;1.;0.;1.;0.
56;48.814976;1.;0.;1.;0.
551;366.47614;1.;0.;1.;0.
96;52.649662;1.;0.;1.;0.
143;147.918;1.;0.;1.;0.
273;331.6008;1.;0.;1.;0.
13;24.0049;1.;0.;1.;0.
302;323.91983;1.;0.;1.;0.
728;728.4439;1.;0.;1.;0.
272;341.85596;1.;0.;1.;0.
97;173.11043;1.;0.;1.;0.
131;111.982635;1.;0.;1.;0.
509;508.37866;1.;0.;1.;0.
45;16.389639;1.;0.;1.;0.
39;44.925854;1.;0.;1.;0.
109;165.54167;1.;0.;1.;0.
306;303.71176;1.;0.;1.;0.
46;44.144962;1.;0.;1.;0.
114;117.5623;1.;0.;1.;0.
202;173.61531;1.;0.;1.;0.
239;207.25174;1.;0.;1.;0.
489;428.2914;1.;0.;1.;0.
164;109.18686;1.;0.;1.;0.
69;123.12137;1.;0.;1.;0.
269;239.78198;1.;0.;1.;0.
192;134.02621;1.;0.;1.;0.
45;30.495655;1.;0.;1.;0.
143;142.44641;1.;0.;1.;0.
480;419.37643;1.;0.;1.;0.
47;58.39523;1.;0.;1.;0.
418;401.8541;1.;0.;1.;0.
119;179.4477;1.;0.;1.;0.
150;213.73958;1.;0.;1.;0.
154;165.9991;1.;0.;1.;0.
151;123.41636;1.;0.;1.;0.
161;161.48952;1.;0.;1.;0.
86;127.12572;1.;0.;1.;0.
640;667.43335;1.;0.;1.;0.
59;45.69196;1.;0.;1.;0.
215;129.95248;1.;0.;1.;0.
171;273.56335;1.;0.;1.;0.
494;542.1144;1.;0.;1.;0.
330;263.44318;1.;0.;1.;0.
676;619.9916;1.;0.;1.;0.
10;30.573416;1.;0.;1.;0.
385;404.63416;1.;0.;1.;0.
379;387.202;1.;0.;1.;0.
61;133.2299;1.;0.;1.;0.
64;36.07413;1.;0.;1.;0.
59;53.80337;1.;0.;1.;0.
5;38.993084;1.;0.;1.;0.
3;31.486307;1.;0.;1.;0.
108;94.63911;1.;0.;1.;0.
272;254.67862;1.;0.;1.;0.
250;231.44696;1.;0.;1.;0.
6;0.7420943;1.;0.;1.;0.
5;30.765236;1.;0.;1.;0.
7;-17.344528;1.;0.;1.;0.
126;230.66002;1.;0.;1.;0.
220;222.81934;1.;0.;1.;0.
23;26.89829;1.;0.;1.;0.
146;135.57047;1.;0.;1.;0.
29;69.01103;1.;0.;1.;0.
54;45.179382;1.;0.;1.;0.
317;370.05313;1.;0.;1.;0.
177;257.72705;1.;0.;1.;0.
280;319.9522;1.;0.;1.;0.
121;57.99164;1.;0.;1.;0.
309;300.82343;1.;0.;1.;0.
856;814.46136;1.;0.;1.;0.
119;155.86453;1.;0.;1.;0.
366;478.5394;1.;0.;1.;0.
108;23.670065;1.;0.;1.;0.
303;363.2375;1.;0.;1.;0.
86;102.29238;1.;0.;1.;0.
225;219.61276;1.;0.;1.;0.
282;384.78778;1.;0.;1.;0.
3;-12.626459;1.;0.;1.;0.
15;9.134329;1.;0.;1.;0.
248;293.09283;1.;0.;1.;0.
30;-2.4472451;1.;0.;1.;0.
9;27.421143;1.;0.;1.;0.
26;6.430297;1.;0.;1.;0.
56;73.41203;1.;0.;1.;0.
265;227.49884;1.;0.;1.;0.
26;22.88004;1.;0.;1.;0.
21;32.68545;1.;0.;1.;0.
141;132.60599;1.;0.;1.;0.
86;56.73066;1.;0.;1.;0.
150;120.68488;1.;0.;1.;0.
3;-30.097855;1.;0.;1.;0.
27;18.265493;1.;0.;1.;0.
111;92.49902;1.;0.;1.;0.
83;5.434641;1.;0.;1.;0.
33;38.747;1.;0.;1.;0.
877;857.2736;1.;0.;1.;0.
39;19.926624;1.;0.;1.;0.
3;-6.678377;1.;0.;1.;0.
4;11.699852;1.;0.;1.;0.
473;446.34442;1.;0.;1.;0.
18;67.698586;1.;0.;1.;0.
809;752.4904;1.;0.;1.;0.
178;176.38188;1.;0.;1.;0.
47;-53.276855;1.;0.;1.;0.
106;188.71101;1.;0.;1.;0.
207;197.91362;1.;0.;1.;0.
369;269.6854;1.;0.;1.;0.
468;416.3845;1.;0.;1.;0.
124;93.905525;1.;0.;1.;0.
8;23.633287;1.;0.;1.;0.
188;109.899895;1.;0.;1.;0.
158;150.2604;1.;0.;1.;0.
262;296.40134;1.;0.;1.;0.
243;257.9867;1.;0.;1.;0.
33;-15.448976;1.;0.;1.;0.
3;-1.6241424;1.;0.;1.;0.
108;148.78949;1.;0.;1.;0.
379;381.06485;1.;0.;1.;0.
562;553.5549;1.;0.;1.;0.
282;221.14674;1.;0.;1.;0.
240;145.56802;1.;0.;1.;0.
2;51.49616;1.;0.;1.;0.
233;191.3993;1.;0.;1.;0.
176;225.49469;1.;0.;1.;0.
203;193.81088;1.;0.;1.;0.
266;257.35034;1.;0.;1.;0.
29;24.93218;1.;0.;1.;0.
12;-11.812088;1.;0.;1.;0.
29;34.383392;1.;0.;1.;0.
389;318.27533;1.;0.;1.;0.
461;444.525;1.;0.;1.;0.
159;194.11104;1.;0.;1.;0.
2;-20.157425;1.;0.;1.;0.
98;111.21883;1.;0.;1.;0.
367;421.25385;1.;0.;1.;0.
42;3.0389562;1.;0.;1.;0.
22;33.132195;1.;0.;1.;0.
67;39.17637;1.;0.;1.;0.
353;315.50116;1.;0.;1.;0.
314;284.8832;1.;0.;1.;0.
8;20.797472;1.;0.;1.;0.
582;491.93954;1.;0.;1.;0.
124;62.886703;1.;0.;1.;0.
141;155.3083;1.;0.;1.;0.
496;463.64212;1.;0.;1.;0.
306;235.39128;1.;0.;1.;0.
170;98.55641;1.;0.;1.;0.
7;20.50739;1.;0.;1.;0.
242;217.19203;1.;0.;1.;0.
247;255.61919;1.;0.;1.;0.
322;291.83356;1.;0.;1.;0.
414;379.67734;1.;0.;1.;0.
185;131.44911;1.;0.;1.;0.
251;181.37827;1.;0.;1.;0.
204;182.04941;1.;0.;1.;0.
31;9.790712;1.;0.;1.;0.
185;172.27574;1.;0.;1.;0.
208;225.96634;1.;0.;1.;0.
71;71.11104;1.;0.;1.;0.
30;19.84579;1.;0.;1.;0.
886;979.3634;1.;0.;1.;0.
15;5.865839;1.;0.;1.;0.
1;-118.78689;1.;0.;1.;0.
243;249.0857;1.;0.;1.;0.
672;707.08527;1.;0.;1.;0.
179;265.92978;1.;0.;1.;0.
132;161.33246;1.;0.;1.;0.
31;-15.248254;1.;0.;1.;0.
17;-6.2838144;1.;0.;1.;0.
140;109.53471;1.;0.;1.;0.
1;21.94348;1.;0.;1.;0.
134;200.44846;1.;0.;1.;0.
495;472.78168;1.;0.;1.;0.
197;222.49127;1.;0.;1.;0.
54;170.72874;1.;0.;1.;0.
585;567.67883;1.;0.;1.;0.
178;208.87355;1.;0.;1.;0.
39;55.30453;1.;0.;1.;0.
258;208.71411;1.;0.;1.;0.
46;17.385181;1.;0.;1.;0.
437;419.50632;1.;0.;1.;0.
155;189.93985;1.;0.;1.;0.
335;291.2659;1.;0.;1.;0.
236;224.20242;1.;0.;1.;0.
8;1.3435719;1.;0.;1.;0.
21;3.3517134;1.;0.;1.;0.
6;-15.165399;1.;0.;1.;0.
94;54.26063;1.;0.;1.;0.
93;145.15894;1.;0.;1.;0.
3;-47.05468;1.;0.;1.;0.
22;20.382828;1.;0.;1.;0.
7;23.106527;1.;0.;1.;0.
77;120.938576;1.;0.;1.;0.
254;213.07756;1.;0.;1.;0.
314;252.81839;1.;0.;1.;0.
420;444.13477;1.;0.;1.;0.
56;77.723076;1.;0.;1.;0.
390;374.2535;1.;0.;1.;0.
255;289.79483;1.;0.;1.;0.
569;432.7803;1.;0.;1.;0.
149;131.64748;1.;0.;1.;0.
77;89.8825;1.;0.;1.;0.
219;228.7749;1.;0.;1.;0.
85;121.02507;1.;0.;1.;0.
1;-40.74598;1.;0.;1.;0.
450;529.5621;1.;0.;1.;0.
231;157.00487;1.;0.;1.;0.
4;36.025864;1.;0.;1.;0.
154;163.32455;1.;0.;1.;0.
1;12.8922;1.;0.;1.;0.
407;462.33963;1.;0.;1.;0.
10;6.073869;1.;0.;1.;0.
108;106.27174;1.;0.;1.;0.
36;50.081028;1.;0.;1.;0.
12;34.08375;1.;0.;1.;0.
30;12.829662;1.;0.;1.;0.
106;64.89802;1.;0.;1.;0.
149;123.85012;1.;0.;1.;0.
26;35.440563;1.;0.;1.;0.
89;201.68813;1.;0.;1.;0.
95;156.15237;1.;0.;1.;0.
105;102.541954;1.;0.;1.;0.
4;21.191195;1.;0.;1.;0.
225;105.5668;1.;0.;1.;0.
144;185.45076;1.;0.;1.;0.
3;3.5654986;1.;0.;1.;0.
187;144.39278;1.;0.;1.;0.
217;215.77672;1.;0.;1.;0.
414;412.38303;1.;0.;1.;0.
652;573.80927;1.;0.;1.;0.
24;51.734383;1.;0.;1.;0.
17;11.994818;1.;0.;1.;0.
112;72.16267;1.;0.;1.;0.
69;85.26875;1.;0.;1.;0.
74;49.039143;1.;0.;1.;0.
5;-13.831617;1.;0.;1.;0.
300;208.00398;1.;0.;1.;0.
144;130.01587;1.;0.;1.;0.
435;443.3251;1.;0.;1.;0.
40;61.210747;1.;0.;1.;0.
578;389.5034;1.;0.;1.;0.
120;116.65792;1.;0.;1.;0.
484;646.61426;1.;0.;1.;0.
14;27.567001;1.;0.;1.;0.
106;224.91478;1.;0.;1.;0.
232;258.06583;1.;0.;1.;0.
33;53.630184;1.;0.;1.;0.
3;7.899039;1.;0.;1.;0.
23;55.233887;1.;0.;1.;0.
445;415.75302;1.;0.;1.;0.
31;57.06593;1.;0.;1.;0.
7;1.4973853;1.;0.;1.;0.
3;29.284433;1.;0.;1.;0.
257;258.80246;1.;0.;1.;0.
212;183.9178;1.;0.;1.;0.
23;170.33856;1.;0.;1.;0.
138;166.28682;1.;0.;1.;0.
835;793.6667;1.;0.;1.;0.
87;123.317505;1.;0.;1.;0.
47;31.668129;1.;0.;1.;0.
3;27.892654;1.;0.;1.;0.
62;-11.770418;1.;0.;1.;0.
31;1.3444027;1.;0.;1.;0.
11;73.25108;1.;0.;1.;0.
21;18.967617;1.;0.;1.;0.
108;132.2544;1.;0.;1.;0.
218;200.49539;1.;0.;1.;0.
146;124.0706;1.;0.;1.;0.
302;378.8201;1.;0.;1.;0.
551;432.64053;1.;0.;1.;0.
544;467.21115;1.;0.;1.;0.
199;297.33084;1.;0.;1.;0.
180;206.16063;1.;0.;1.;0.
483;497.15097;1.;0.;1.;0.
94;100.25815;1.;0.;1.;0.
119;166.915;1.;0.;1.;0.
671;510.1374;1.;0.;1.;0.
245;192.25073;1.;0.;1.;0.
197;230.47731;1.;0.;1.;0.
341;290.04666;1.;0.;1.;0.
497;488.22327;1.;0.;1.;0.
24;36.703014;1.;0.;1.;0.
3;31.03949;1.;0.;1.;0.
201;180.27739;1.;0.;1.;0.
35;59.637062;1.;0.;1.;0.
216;254.29024;1.;0.;1.;0.
626;509.97125;1.;0.;1.;0.
362;308.18674;1.;0.;1.;0.
7;58.487244;1.;0.;1.;0.
44;30.00882;1.;0.;1.;0.
23;41.732906;1.;0.;1.;0.
198;188.52982;1.;0.;1.;0.
75;179.19704;1.;0.;1.;0.
188;156.2899;1.;0.;1.;0.
98;161.63408;1.;0.;1.;0.
5;53.55457;1.;0.;1.;0.
211;189.69519;1.;0.;1.;0.
680;647.87134;1.;0.;1.;0.
177;65.31364;1.;0.;1.;0.
174;133.12679;1.;0.;1.;0.
505;466.03265;1.;0.;1.;0.
376;342.33203;1.;0.;1.;0.
188;194.87074;1.;0.;1.;0.
384;401.53687;1.;0.;1.;0.
189;227.45311;1.;0.;1.;0.
67;81.78325;1.;0.;1.;0.
268;531.01953;1.;0.;1.;0.
827;812.38947;1.;0.;1.;0.
188;156.51074;1.;0.;1.;0.
922;866.34357;1.;0.;1.;0.
223;221.91867;1.;0.;1.;0.
315;271.8115;1.;0.;1.;0.
293;309.69006;1.;0.;1.;0.
396;385.13492;1.;0.;1.;0.
117;146.63895;1.;0.;1.;0.
321;226.7381;1.;0.;1.;0.
643;669.2363;1.;0.;1.;0.
565;523.6924;1.;0.;1.;0.
37;16.05559;1.;0.;1.;0.
143;125.94475;1.;0.;1.;0.
217;258.6203;1.;0.;1.;0.
7;-29.49953;1.;0.;1.;0.
571;494.01425;1.;0.;1.;0.
62;44.81653;1.;0.;1.;0.
149;132.56726;1.;0.;1.;0.
37;33.13275;1.;0.;1.;0.
41;79.58732;1.;0.;1.;0.
3;16.513111;1.;0.;1.;0.
241;229.09079;1.;0.;1.;0.
97;140.98306;1.;0.;1.;0.
586;598.8542;1.;0.;1.;0.
37;44.60115;1.;0.;1.;0.
235;246.6309;1.;0.;1.;0.
241;269.7205;1.;0.;1.;0.
6;40.04615;1.;0.;1.;0.
312;344.99582;1.;0.;1.;0.
307;385.2268;1.;0.;1.;0.
80;32.90366;1.;0.;1.;0.
504;567.1335;1.;0.;1.;0.
179;294.07166;1.;0.;1.;0.
2;-11.727283;1.;0.;1.;0.
96;132.48743;1.;0.;1.;0.
71;25.975176;1.;0.;1.;0.
3;-21.624605;1.;0.;1.;0.
16;24.138294;1.;0.;1.;0.
17;50.394577;1.;0.;1.;0.
86;102.82008;1.;0.;1.;0.
352;280.46225;1.;0.;1.;0.
315;355.4878;1.;0.;1.;0.
138;122.90647;1.;0.;1.;0.
3;95.529686;1.;0.;1.;0.
6;33.21495;1.;0.;1.;0.
101;90.59621;1.;0.;1.;0.
653;652.84973;1.;0.;1.;0.
318;225.22112;1.;0.;1.;0.
7;46.15124;1.;0.;1.;0.
21;16.259514;1.;0.;1.;0.
57;143.54604;1.;0.;1.;0.
4;-0.28320932;1.;0.;1.;0.
7;58.079876;1.;0.;1.;0.
380;472.2235;1.;0.;1.;0.
69;67.79392;1.;0.;1.;0.
556;533.17126;1.;0.;1.;0.
407;417.61713;1.;0.;1.;0.
33;56.60394;1.;0.;1.;0.
226;168.03093;1.;0.;1.;0.
265;277.21167;1.;0.;1.;0.
127;92.27171;1.;0.;1.;0.
233;230.73666;1.;0.;1.;0.
94;90.70243;1.;0.;1.;0.
260;246.37218;1.;0.;1.;0.
121;82.43575;1.;0.;1.;0.
393;338.0922;1.;0.;1.;0.
20;4.492295;1.;0.;1.;0.
204;253.66922;1.;0.;1.;0.
6;16.68104;1.;0.;1.;0.
314;254.78821;1.;0.;1.;0.
2;-7.9124975;1.;0.;1.;0.
130;136.45912;1.;0.;1.;0.
11;26.6151;1.;0.;1.;0.
130;142.29108;1.;0.;1.;0.
74;62.377;1.;0.;1.;0.
85;36.662296;1.;0.;1.;0.
294;318.31598;1.;0.;1.;0.
9;-21.707481;1.;0.;1.;0.
48;49.456604;1.;0.;1.;0.
657;645.2844;1.;0.;1.;0.
97;16.435112;1.;0.;1.;0.
212;200.31651;1.;0.;1.;0.
29;-0.23654556;1.;0.;1.;0.
307;350.60696;1.;0.;1.;0.
261;259.84875;1.;0.;1.;0.
281;339.40262;1.;0.;1.;0.
2;12.008948;1.;0.;1.;0.
158;184.62279;1.;0.;1.;0.
192;134.4517;1.;0.;1.;0.
66;115.34911;1.;0.;1.;0.
146;155.09332;1.;0.;1.;0.
274;261.08456;1.;0.;1.;0.
231;183.45485;1.;0.;1.;0.
141;343.24078;1.;0.;1.;0.
515;373.4945;1.;0.;1.;0.
541;538.15985;1.;0.;1.;0.
178;253.27562;1.;0.;1.;0.
76;48.23654;1.;0.;1.;0.
482;461.87967;1.;0.;1.;0.
139;99.82047;1.;0.;1.;0.
41;116.75693;1.;0.;1.;0.
196;249.69563;1.;0.;1.;0.
1;19.899162;1.;0.;1.;0.
337;242.57726;1.;0.;1.;0.
1;6.498729;1.;0.;1.;0.
10;-96.01096;1.;0.;1.;0.
99;178.14296;1.;0.;1.;0.
729;793.7526;1.;0.;1.;0.
10;39.09326;1.;0.;1.;0.
381;345.8803;1.;0.;1.;0.
337;423.41232;1.;0.;1.;0.
194;299.45877;1.;0.;1.;0.
14;-16.250973;1.;0.;1.;0.
78;106.20855;1.;0.;1.;0.
119;112.54937;1.;0.;1.;0.
186;130.01851;1.;0.;1.;0.
200;103.02177;1.;0.;1.;0.
236;280.16028;1.;0.;1.;0.
213;285.3473;1.;0.;1.;0.
311;331.15164;1.;0.;1.;0.
358;356.67056;1.;0.;1.;0.
308;352.8575;1.;0.;1.;0.
47;39.81323;1.;0.;1.;0.
1;20.127386;1.;0.;1.;0.
303;275.26712;1.;0.;1.;0.
121;104.867455;1.;0.;1.;0.
953;914.1315;1.;0.;1.;0.
74;100.469734;1.;0.;1.;0.
130;213.15698;1.;0.;1.;0.
26;150.47604;1.;0.;1.;0.
131;99.77956;1.;0.;1.;0.
25;21.606503;1.;0.;1.;0.
750;713.8656;1.;0.;1.;0.
234;196.81384;1.;0.;1.;0.
367;297.17795;1.;0.;1.;0.
754;671.24963;1.;0.;1.;0.
141;200.36029;1.;0.;1.;0.
248;331.36984;1.;0.;1.;0.
88;76.661766;1.;0.;1.;0.
104;86.81773;1.;0.;1.;0.
46;-12.918731;1.;0.;1.;0.
486;413.60428;1.;0.;1.;0.
162;152.48119;1.;0.;1.;0.
134;143.22266;1.;0.;1.;0.
9;-23.751638;1.;0.;1.;0.
11;-6.189539;1.;0.;1.;0.
107;123.5607;1.;0.;1.;0.
57;77.19368;1.;0.;1.;0.
95;122.453514;1.;0.;1.;0.
747;748.1667;1.;0.;1.;0.
425;416.2141;1.;0.;1.;0.
52;23.265148;1.;0.;1.;0.
3;3.1835432;1.;0.;1.;0.
161;170.74702;1.;0.;1.;0.
343;468.52667;1.;0.;1.;0.
90;111.03554;1.;0.;1.;0.
9;49.21471;1.;0.;1.;0.
392;363.4118;1.;0.;1.;0.
63;38.991325;1.;0.;1.;0.
576;597.9629;1.;0.;1.;0.
593;618.0167;1.;0.;1.;0.
74;66.56449;1.;0.;1.;0.
256;299.0207;1.;0.;1.;0.
138;133.00673;1.;0.;1.;0.
14;3.327815;1.;0.;1.;0.
308;318.3384;1.;0.;1.;0.
572;513.37915;1.;0.;1.;0.
374;650.9042;1.;0.;1.;0.
463;460.7978;1.;0.;1.;0.
207;173.38829;1.;0.;1.;0.
10;-15.6404705;1.;0.;1.;0.
302;387.31403;1.;0.;1.;0.
58;1.0662613;1.;0.;1.;0.
105;120.69945;1.;0.;1.;0.
7;-1.5775635;1.;0.;1.;0.
402;420.98218;1.;0.;1.;0.
2;56.15615;1.;0.;1.;0.
456;502.0135;1.;0.;1.;0.
109;193.05899;1.;0.;1.;0.
114;89.8177;1.;0.;1.;0.
525;473.4387;1.;0.;1.;0.
7;6.6782856;1.;0.;1.;0.
41;93.305244;1.;0.;1.;0.
108;133.12642;1.;0.;1.;0.
459;328.04367;1.;0.;1.;0.
201;350.63882;1.;0.;1.;0.
195;132.49527;1.;0.;1.;0.
22;27.064634;1.;0.;1.;0.
377;505.85837;1.;0.;1.;0.
39;66.59644;1.;0.;1.;0.
198;253.82951;1.;0.;1.;0.
78;63.616848;1.;0.;1.;0.
180;184.27182;1.;0.;1.;0.
49;41.420578;1.;0.;1.;0.
513;583.5578;1.;0.;1.;0.
87;100.75452;1.;0.;1.;0.
197;219.51521;1.;0.;1.;0.
5;10.872186;1.;0.;1.;0.
123;107.21404;1.;0.;1.;0.
413;332.9714;1.;0.;1.;0.
293;355.25473;1.;0.;1.;0.
238;135.01965;1.;0.;1.;0.
377;449.8396;1.;0.;1.;0.
114;187.47722;1.;0.;1.;0.
182;97.56623;1.;0.;1.;0.
12;3.0802553;1.;0.;1.;0.
344;546.7694;1.;0.;1.;0.
124;51.243763;1.;0.;1.;0.
34;70.97942;1.;0.;1.;0.
93;56.48018;1.;0.;1.;0.
19;46.08262;1.;0.;1.;0.
211;203.63116;1.;0.;1.;0.
466;482.72034;1.;0.;1.;0.
333;358.93146;1.;0.;1.;0.
232;200.50867;1.;0.;1.;0.
153;151.7166;1.;0.;1.;0.
11;-14.920784;1.;0.;1.;0.
10;-10.485477;1.;0.;1.;0.
122;183.36159;1.;0.;1.;0.
25;41.22207;1.;0.;1.;0.
4;1.8169225;1.;0.;1.;0.
3;14.373401;1.;0.;1.;0.
243;380.71268;1.;0.;1.;0.
4;32.81634;1.;0.;1.;0.
29;38.500336;1.;0.;1.;0.
106;171.84546;1.;0.;1.;0.
271;272.74026;1.;0.;1.;0.
250;355.73364;1.;0.;1.;0.
197;246.46005;1.;0.;1.;0.
178;171.08183;1.;0.;1.;0.
3;-28.596636;1.;0.;1.;0.
173;222.15804;1.;0.;1.;0.
11;41.97353;1.;0.;1.;0.
178;160.88406;1.;0.;1.;0.
40;47.295364;1.;0.;1.;0.
169;136.38622;1.;0.;1.;0.
246;260.4212;1.;0.;1.;0.
261;363.83612;1.;0.;1.;0.
232;145.2387;1.;0.;1.;0.
30;50.013657;1.;0.;1.;0.
141;134.07677;1.;0.;1.;0.
245;268.97443;1.;0.;1.;0.
559;532.72797;1.;0.;1.;0.
253;341.29727;1.;0.;1.;0.
105;140.50066;1.;0.;1.;0.
125;151.12447;1.;0.;1.;0.
26;89.965866;1.;0.;1.;0.
101;70.67975;1.;0.;1.;0.
27;58.21736;1.;0.;1.;0.
89;23.257269;1.;0.;1.;0.
31;50.835003;1.;0.;1.;0.
29;14.901593;1.;0.;1.;0.
522;458.52383;1.;0.;1.;0.
72;64.69325;1.;0.;1.;0.
209;284.5214;1.;0.;1.;0.
527;497.1383;1.;0.;1.;0.
78;86.095955;1.;0.;1.;0.
25;35.91342;1.;0.;1.;0.
219;227.05676;1.;0.;1.;0.
235;199.89598;1.;0.;1.;0.
538;504.81653;1.;0.;1.;0.
121;113.92627;1.;0.;1.;0.
507;486.0271;1.;0.;1.;0.
48;39.33613;1.;0.;1.;0.
106;79.482864;1.;0.;1.;0.
213;156.78867;1.;0.;1.;0.
33;28.44933;1.;0.;1.;0.
210;154.33183;1.;0.;1.;0.
8;-33.143417;1.;0.;1.;0.
39;38.29139;1.;0.;1.;0.
161;179.81067;1.;0.;1.;0.
141;195.25795;1.;0.;1.;0.
66;85.29697;1.;0.;1.;0.
46;86.062355;1.;0.;1.;0.
169;177.39305;1.;0.;1.;0.
66;49.917408;1.;0.;1.;0.
214;208.92996;1.;0.;1.;0.
122;125.150246;1.;0.;1.;0.
389;413.61414;1.;0.;1.;0.
2;24.625053;1.;0.;1.;0.
126;172.55353;1.;0.;1.;0.
2;-29.280209;1.;0.;1.;0.
347;319.80704;1.;0.;1.;0.
70;107.05466;1.;0.;1.;0.
363;332.03137;1.;0.;1.;0.
514;476.2513;1.;0.;1.;0.
403;319.93002;1.;0.;1.;0.
188;182.86707;1.;0.;1.;0.
591;543.43494;1.;0.;1.;0.
16;-6.1276107;1.;0.;1.;0.
405;330.42032;1.;0.;1.;0.
421;385.75027;1.;0.;1.;0.
187;230.96732;1.;0.;1.;0.
189;171.33537;1.;0.;1.;0.
48;40.855118;1.;0.;1.;0.
16;27.26854;1.;0.;1.;0.
