Actual;Prediction;SHAP Precision;SHAP Recall;SHAP Single Explanation Precision;SHAP Single Explanation Recall;LIME Precision;LIME Recall;LIME Single Explanation Precision;LIME Single Explanation Recall;SHAP Supporting Fidelity;SHAP Contrary Fidelity;LIME Supporting Fidelity;LIME Contrary Fidelity
383;436.8;1.0;0.875;1.0;0.875;1.0;0.625;1.0;0.7125;1.;0.;1.;0.
47;34.0;1.0;1.0;1.0;1.0;1.0;0.8333333333333334;1.0;0.85;1.;0.;1.;0.
27;13.0;1.0;0.6;1.0;0.5999999999999999;1.0;0.7;1.0;0.76;1.;0.;1.;0.
527;448.1666666666667;1.0;0.875;1.0;0.875;1.0;0.75;1.0;0.775;1.;0.;1.;0.
372;430.2;1.0;0.6363636363636364;1.0;0.6363636363636365;1.0;0.7272727272727273;1.0;0.7272727272727273;1.;0.;1.;0.
664;580.3333333333334;1.0;0.8571428571428571;1.0;0.8571428571428571;1.0;0.8571428571428571;1.0;0.7571428571428571;1.;0.;1.;0.
117;97.4;1.0;1.0;1.0;1.0;1.0;0.8;1.0;0.76;1.;0.;1.;0.
13;17.0;1.0;0.875;1.0;0.875;1.0;0.875;1.0;0.775;1.;0.;1.;0.
5;4.333333333333333;1.0;0.8888888888888888;1.0;0.888888888888889;1.0;0.8888888888888888;1.0;0.8555555555555555;1.;0.;1.;0.
644;732.2;1.0;0.7777777777777778;1.0;0.7777777777777778;1.0;0.6666666666666666;1.0;0.7666666666666666;1.;0.;1.;0.
86;90.5;1.0;0.875;1.0;0.875;1.0;0.75;1.0;0.8;1.;0.;1.;0.
38;19.25;1.0;0.8571428571428571;1.0;0.8571428571428571;1.0;0.8571428571428571;1.0;0.8285714285714285;1.;0.;1.;0.
104;223.0;0.6666666666666666;0.75;0.6666666666666667;0.75;1.0;0.875;1.0;0.8625;1.;0.;1.;0.
220;196.0;1.0;0.8571428571428571;1.0;0.8571428571428571;1.0;0.8571428571428571;1.0;0.8;1.;0.;1.;0.
190;221.2;1.0;0.7;1.0;0.7;1.0;0.8;1.0;0.78;1.;0.;1.;0.
4;17.25;1.0;0.625;1.0;0.625;1.0;0.625;1.0;0.65;1.;0.;1.;0.
4;7.4;1.0;0.875;1.0;0.875;1.0;0.875;1.0;0.75;1.;0.;1.;0.
93;95.0;1.0;1.0;1.0;1.0;1.0;0.875;1.0;0.85;1.;0.;1.;0.
25;33.0;1.0;1.0;1.0;1.0;1.0;0.8;1.0;0.7;1.;0.;1.;0.
150;158.6;1.0;0.7142857142857143;1.0;0.7142857142857143;1.0;0.7142857142857143;1.0;0.7428571428571428;1.;0.;1.;0.
319;361.8;1.0;0.875;1.0;0.875;1.0;0.75;1.0;0.75;1.;0.;1.;0.
261;227.6;1.0;0.7777777777777778;1.0;0.7777777777777778;1.0;0.7777777777777778;1.0;0.7333333333333334;1.;0.;1.;0.
94;63.75;1.0;0.75;1.0;0.75;1.0;0.875;1.0;0.775;1.;0.;1.;0.
61;62.5;1.0;0.8571428571428571;1.0;0.8571428571428571;1.0;0.8571428571428571;1.0;0.8;1.;0.;1.;0.
179;151.0;1.0;0.8;1.0;0.8;1.0;0.7;1.0;0.72;1.;0.;1.;0.
117;101.8;1.0;0.7777777777777778;1.0;0.7777777777777778;1.0;0.8888888888888888;1.0;0.7555555555555555;1.;0.;1.;0.
290;303.0;1.0;0.7777777777777778;1.0;0.7777777777777778;1.0;0.7777777777777778;1.0;0.7666666666666666;1.;0.;1.;0.
3;7.0;1.0;0.7777777777777778;1.0;0.7777777777777778;1.0;0.7777777777777778;1.0;0.7555555555555555;1.;0.;1.;0.
272;547.0;1.0;0.875;1.0;0.875;1.0;0.875;1.0;0.7875;1.;0.;1.;0.
100;91.66666666666669;1.0;1.0;1.0;1.0;1.0;0.8333333333333334;1.0;0.8;1.;0.;1.;0.
8;8.166666666666666;1.0;0.7142857142857143;1.0;0.7142857142857143;1.0;0.8571428571428571;1.0;0.7285714285714285;1.;0.;1.;0.
234;269.1666666666667;1.0;0.75;1.0;0.75;1.0;0.75;1.0;0.7875;1.;0.;1.;0.
273;284.4;1.0;0.875;1.0;0.875;1.0;0.875;1.0;0.8125;1.;0.;1.;0.
64;79.0;1.0;0.7272727272727273;1.0;0.7272727272727273;1.0;0.7272727272727273;1.0;0.7454545454545455;1.;0.;1.;0.
521;403.0;1.0;0.875;1.0;0.875;1.0;0.75;1.0;0.725;1.;0.;1.;0.
11;24.83333333333333;1.0;0.625;1.0;0.625;1.0;0.75;1.0;0.825;1.;0.;1.;0.
19;13.5;1.0;0.8571428571428571;1.0;0.8571428571428571;1.0;0.7142857142857143;1.0;0.7;1.;0.;1.;0.
13;4.0;1.0;1.0;1.0;1.0;1.0;0.8571428571428571;1.0;0.8285714285714285;1.;0.;1.;0.
14;15.8;1.0;0.6666666666666666;1.0;0.6666666666666667;1.0;0.7777777777777778;1.0;0.7222222222222221;1.;0.;1.;0.
365;372.0;1.0;0.875;1.0;0.875;1.0;0.75;1.0;0.8125;1.;0.;1.;0.
135;108.83333333333331;1.0;0.75;1.0;0.75;1.0;0.875;1.0;0.8;1.;0.;1.;0.
89;89.5;1.0;0.8333333333333334;1.0;0.8333333333333334;1.0;1.0;1.0;0.8166666666666668;1.;0.;1.;0.
101;124.0;1.0;1.0;1.0;1.0;1.0;0.875;1.0;0.8125;1.;0.;1.;0.
65;48.66666666666666;1.0;1.0;1.0;1.0;1.0;0.8571428571428571;1.0;0.7999999999999999;1.;0.;1.;0.
133;52.5;1.0;0.7777777777777778;1.0;0.7777777777777778;1.0;0.8888888888888888;1.0;0.8;1.;0.;1.;0.
102;127.2;1.0;0.7;1.0;0.7;1.0;0.8;1.0;0.79;1.;0.;1.;0.
38;23.0;1.0;1.0;1.0;1.0;1.0;0.8333333333333334;1.0;0.85;1.;0.;1.;0.
78;137.0;1.0;1.0;1.0;1.0;1.0;0.8333333333333334;1.0;0.8;1.;0.;1.;0.
133;149.66666666666666;1.0;0.6666666666666666;1.0;0.6666666666666667;1.0;0.7777777777777778;1.0;0.7444444444444445;1.;0.;1.;0.
16;8.5;1.0;0.7777777777777778;1.0;0.7777777777777778;1.0;0.7777777777777778;1.0;0.6888888888888889;1.;0.;1.;0.
52;209.0;1.0;0.75;1.0;0.75;1.0;0.75;1.0;0.7125;1.;0.;1.;0.
437;454.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.9000000000000001;1.;0.;1.;0.
75;60.0;1.0;0.7777777777777778;1.0;0.7777777777777778;1.0;0.8888888888888888;1.0;0.7777777777777777;1.;0.;1.;0.
390;457.5;1.0;0.7;1.0;0.7;1.0;0.8;1.0;0.78;1.;0.;1.;0.
132;131.16666666666666;1.0;0.7;1.0;0.7;1.0;0.7;1.0;0.7300000000000001;1.;0.;1.;0.
344;309.3333333333333;1.0;0.7777777777777778;1.0;0.7777777777777778;1.0;0.7777777777777778;1.0;0.8111111111111111;1.;0.;1.;0.
317;330.5;1.0;0.7142857142857143;1.0;0.7142857142857143;1.0;0.7142857142857143;1.0;0.6714285714285714;1.;0.;1.;0.
614;514.0;1.0;0.875;1.0;0.875;1.0;0.875;1.0;0.725;1.;0.;1.;0.
46;43.4;1.0;0.8571428571428571;1.0;0.8571428571428571;1.0;0.7142857142857143;1.0;0.7857142857142857;1.;0.;1.;0.
448;388.0;1.0;0.7;1.0;0.7;1.0;0.8;1.0;0.77;1.;0.;1.;0.
53;41.0;1.0;0.8333333333333334;1.0;0.8333333333333334;1.0;0.6666666666666666;1.0;0.7833333333333334;1.;0.;1.;0.
125;184.4;1.0;1.0;1.0;1.0;1.0;0.8333333333333334;1.0;0.7999999999999999;1.;0.;1.;0.
21;68.66666666666667;1.0;0.8571428571428571;1.0;0.8571428571428571;1.0;0.7142857142857143;1.0;0.7571428571428571;1.;0.;1.;0.
777;685.0;1.0;1.0;1.0;1.0;1.0;0.75;1.0;0.775;1.;0.;1.;0.
124;147.0;1.0;0.7777777777777778;1.0;0.7777777777777778;1.0;0.7777777777777778;1.0;0.7333333333333334;1.;0.;1.;0.
126;143.16666666666666;1.0;0.8571428571428571;1.0;0.8571428571428571;1.0;0.8571428571428571;1.0;0.8428571428571427;1.;0.;1.;0.
12;4.5;1.0;0.7777777777777778;1.0;0.7777777777777778;1.0;0.7777777777777778;1.0;0.6888888888888889;1.;0.;1.;0.
372;377.6;1.0;0.7777777777777778;1.0;0.7777777777777778;1.0;0.8888888888888888;1.0;0.7333333333333334;1.;0.;1.;0.
238;202.0;1.0;0.8888888888888888;1.0;0.888888888888889;1.0;0.7777777777777778;1.0;0.8;1.;0.;1.;0.
1;4.666666666666667;1.0;0.6666666666666666;1.0;0.6666666666666667;1.0;0.7777777777777778;1.0;0.7111111111111111;1.;0.;1.;0.
45;47.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.9;1.;0.;1.;0.
441;475.25;1.0;0.8571428571428571;1.0;0.8571428571428571;1.0;0.8571428571428571;1.0;0.8142857142857144;1.;0.;1.;0.
81;116.66666666666669;1.0;0.8;1.0;0.8;1.0;0.8;1.0;0.77;1.;0.;1.;0.
67;112.5;1.0;0.8888888888888888;1.0;0.888888888888889;1.0;0.7777777777777778;1.0;0.7444444444444444;1.;0.;1.;0.
90;62.75;1.0;0.875;1.0;0.875;1.0;0.875;1.0;0.8875;1.;0.;1.;0.
20;27.0;1.0;0.8;1.0;0.8;1.0;0.7;1.0;0.75;1.;0.;1.;0.
89;99.4;1.0;0.75;1.0;0.75;1.0;0.75;1.0;0.75;1.;0.;1.;0.
181;179.8;1.0;0.8888888888888888;1.0;0.888888888888889;1.0;0.8888888888888888;1.0;0.8555555555555555;1.;0.;1.;0.
172;166.0;1.0;0.7777777777777778;1.0;0.7777777777777778;1.0;0.7777777777777778;1.0;0.7;1.;0.;1.;0.
241;284.3333333333333;1.0;0.8888888888888888;1.0;0.888888888888889;1.0;0.8888888888888888;1.0;0.8555555555555555;1.;0.;1.;0.
494;409.8333333333333;1.0;0.8333333333333334;1.0;0.8333333333333334;1.0;0.8333333333333334;1.0;0.7833333333333334;1.;0.;1.;0.
4;5.25;1.0;0.7777777777777778;1.0;0.7777777777777778;1.0;0.7777777777777778;1.0;0.7555555555555556;1.;0.;1.;0.
6;2.0;1.0;0.875;1.0;0.875;1.0;0.75;1.0;0.6625;1.;0.;1.;0.
655;690.8;1.0;0.7272727272727273;1.0;0.7272727272727273;1.0;0.7272727272727273;1.0;0.7636363636363637;1.;0.;1.;0.
112;201.16666666666663;1.0;0.875;1.0;0.875;1.0;0.75;1.0;0.8;1.;0.;1.;0.
84;101.5;1.0;1.0;1.0;1.0;1.0;0.8571428571428571;1.0;0.9;1.;0.;1.;0.
363;369.5;1.0;1.0;1.0;1.0;1.0;0.8333333333333334;1.0;0.8;1.;0.;1.;0.
12;47.0;1.0;0.8333333333333334;1.0;0.8333333333333334;1.0;0.8333333333333334;1.0;0.75;1.;0.;1.;0.
356;391.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8;1.;0.;1.;0.
10;12.2;1.0;0.8571428571428571;1.0;0.8571428571428571;1.0;0.8571428571428571;1.0;0.7285714285714285;1.;0.;1.;0.
80;97.33333333333331;1.0;0.7142857142857143;1.0;0.7142857142857143;1.0;0.8571428571428571;1.0;0.7714285714285715;1.;0.;1.;0.
166;219.8333333333333;1.0;0.8333333333333334;1.0;0.8333333333333334;1.0;0.8333333333333334;1.0;0.7666666666666666;1.;0.;1.;0.
319;301.0;1.0;0.8888888888888888;1.0;0.888888888888889;1.0;0.8888888888888888;1.0;0.7555555555555555;1.;0.;1.;0.
391;601.3333333333334;1.0;0.6666666666666666;1.0;0.6666666666666667;1.0;0.6666666666666666;1.0;0.7;1.;0.;1.;0.
70;65.0;1.0;0.7;1.0;0.7;1.0;0.7;1.0;0.73;1.;0.;1.;0.
460;446.6666666666667;1.0;0.8;1.0;0.8;1.0;0.8;1.0;0.75;1.;0.;1.;0.
32;33.4;1.0;0.8571428571428571;1.0;0.8571428571428571;1.0;0.8571428571428571;1.0;0.8857142857142856;1.;0.;1.;0.
248;280.8333333333333;1.0;0.8571428571428571;1.0;0.8571428571428571;1.0;0.8571428571428571;1.0;0.6857142857142857;1.;0.;1.;0.
6;9.2;1.0;0.8888888888888888;1.0;0.888888888888889;1.0;0.8888888888888888;1.0;0.7999999999999999;1.;0.;1.;0.
62;46.0;1.0;0.75;1.0;0.75;1.0;0.875;1.0;0.8;1.;0.;1.;0.
291;263.0;1.0;0.875;1.0;0.875;1.0;0.875;1.0;0.8125;1.;0.;1.;0.
356;169.0;1.0;0.8571428571428571;1.0;0.8571428571428571;1.0;0.7142857142857143;1.0;0.7714285714285715;1.;0.;1.;0.
3;7.0;1.0;0.75;1.0;0.75;1.0;0.75;1.0;0.6875;1.;0.;1.;0.
348;362.5;1.0;0.6666666666666666;1.0;0.6666666666666667;1.0;0.7777777777777778;1.0;0.7111111111111111;1.;0.;1.;0.
715;579.6;1.0;1.0;1.0;1.0;1.0;0.7142857142857143;1.0;0.7714285714285715;1.;0.;1.;0.
80;103.8;1.0;0.875;1.0;0.875;1.0;0.75;1.0;0.8;1.;0.;1.;0.
197;254.5;1.0;0.8888888888888888;1.0;0.888888888888889;1.0;0.6666666666666666;1.0;0.7444444444444445;1.;0.;1.;0.
26;24.2;1.0;0.8333333333333334;1.0;0.8333333333333334;1.0;0.8333333333333334;1.0;0.8666666666666668;1.;0.;1.;0.
173;103.0;1.0;0.8888888888888888;1.0;0.888888888888889;1.0;0.8888888888888888;1.0;0.8555555555555555;1.;0.;1.;0.
68;59.0;1.0;0.875;1.0;0.875;1.0;0.875;1.0;0.875;1.;0.;1.;0.
56;58.8;1.0;0.8571428571428571;1.0;0.8571428571428571;1.0;0.7142857142857143;1.0;0.8142857142857143;1.;0.;1.;0.
14;11.5;1.0;0.7;1.0;0.7;1.0;0.7;1.0;0.76;1.;0.;1.;0.
6;11.4;1.0;0.875;1.0;0.875;1.0;0.875;1.0;0.825;1.;0.;1.;0.
12;14.0;1.0;0.8333333333333334;1.0;0.8333333333333334;1.0;0.6666666666666666;1.0;0.8166666666666667;1.;0.;1.;0.
260;225.0;1.0;0.7777777777777778;1.0;0.7777777777777778;1.0;0.7777777777777778;1.0;0.7777777777777778;1.;0.;1.;0.
471;560.0;1.0;0.75;1.0;0.75;1.0;0.75;1.0;0.7375;1.;0.;1.;0.
579;532.8333333333334;1.0;0.8888888888888888;1.0;0.888888888888889;1.0;0.6666666666666666;1.0;0.7555555555555555;1.;0.;1.;0.
202;253.16666666666663;1.0;1.0;1.0;1.0;1.0;0.75;1.0;0.8;1.;0.;1.;0.
289;267.4;1.0;1.0;1.0;1.0;1.0;0.875;1.0;0.8125;1.;0.;1.;0.
221;171.0;1.0;0.8;1.0;0.8;1.0;0.8;1.0;0.78;1.;0.;1.;0.
522;590.0;1.0;1.0;1.0;1.0;1.0;0.75;1.0;0.775;1.;0.;1.;0.
45;123.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8400000000000001;1.;0.;1.;0.
293;227.66666666666663;1.0;0.875;1.0;0.875;1.0;0.625;1.0;0.725;1.;0.;1.;0.
132;125.75;1.0;0.7777777777777778;1.0;0.7777777777777778;1.0;0.8888888888888888;1.0;0.8666666666666666;1.;0.;1.;0.
8;8.166666666666666;1.0;0.7777777777777778;1.0;0.7777777777777778;1.0;0.7777777777777778;1.0;0.7888888888888889;1.;0.;1.;0.
10;8.6;1.0;0.7;1.0;0.7;1.0;0.8;1.0;0.72;1.;0.;1.;0.
34;63.6;1.0;0.75;1.0;0.75;1.0;0.875;1.0;0.7875;1.;0.;1.;0.
121;99.0;1.0;0.7272727272727273;1.0;0.7272727272727273;1.0;0.8181818181818182;1.0;0.781818181818182;1.;0.;1.;0.
310;531.5;1.0;0.7;1.0;0.7;1.0;0.7;1.0;0.75;1.;0.;1.;0.
230;225.5;1.0;1.0;1.0;1.0;1.0;0.8333333333333334;1.0;0.8166666666666668;1.;0.;1.;0.
167;118.0;1.0;0.8571428571428571;1.0;0.8571428571428571;1.0;1.0;1.0;0.8142857142857143;1.;0.;1.;0.
664;751.0;1.0;0.8888888888888888;1.0;0.888888888888889;1.0;0.8888888888888888;1.0;0.7888888888888888;1.;0.;1.;0.
14;26.0;1.0;0.7;1.0;0.7;1.0;0.8;1.0;0.77;1.;0.;1.;0.
103;92.2;1.0;0.7777777777777778;1.0;0.7777777777777778;1.0;0.7777777777777778;1.0;0.7333333333333334;1.;0.;1.;0.
498;527.5;1.0;1.0;1.0;1.0;1.0;0.8333333333333334;1.0;0.8833333333333334;1.;0.;1.;0.
95;103.8;1.0;0.75;1.0;0.75;1.0;0.625;1.0;0.7375;1.;0.;1.;0.
150;197.66666666666663;1.0;0.8888888888888888;1.0;0.888888888888889;1.0;0.7777777777777778;1.0;0.8333333333333334;1.;0.;1.;0.
82;121.0;1.0;0.8571428571428571;1.0;0.8571428571428571;1.0;0.8571428571428571;1.0;0.7571428571428571;1.;0.;1.;0.
283;310.0;1.0;0.7777777777777778;1.0;0.7777777777777778;1.0;0.7777777777777778;1.0;0.7222222222222222;1.;0.;1.;0.
298;276.6;1.0;0.625;1.0;0.625;1.0;0.625;1.0;0.7125;1.;0.;1.;0.
10;20.0;1.0;0.4285714285714285;1.0;0.4285714285714285;1.0;0.8571428571428571;1.0;0.7571428571428571;1.;0.;1.;0.
247;291.3333333333333;1.0;1.0;1.0;1.0;1.0;0.75;1.0;0.8125;1.;0.;1.;0.
242;256.8333333333333;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.9833333333333334;1.;0.;1.;0.
346;403.0;1.0;0.7142857142857143;1.0;0.7142857142857143;1.0;1.0;1.0;0.8571428571428571;1.;0.;1.;0.
262;162.2;1.0;0.7;1.0;0.7;1.0;0.7;1.0;0.75;1.;0.;1.;0.
179;178.6;1.0;0.8888888888888888;1.0;0.888888888888889;1.0;1.0;1.0;0.8555555555555555;1.;0.;1.;0.
463;502.6;1.0;0.8888888888888888;1.0;0.888888888888889;1.0;0.7777777777777778;1.0;0.788888888888889;1.;0.;1.;0.
252;219.8;1.0;0.8;1.0;0.8;1.0;0.8;1.0;0.8200000000000001;1.;0.;1.;0.
23;22.666666666666668;1.0;0.7;1.0;0.7;1.0;0.8;1.0;0.7300000000000001;1.;0.;1.;0.
147;140.5;1.0;0.8;1.0;0.8;1.0;0.7;1.0;0.74;1.;0.;1.;0.
42;68.75;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8571428571428571;1.;0.;1.;0.
53;73.25;1.0;0.8571428571428571;1.0;0.8571428571428571;1.0;0.8571428571428571;1.0;0.7857142857142857;1.;0.;1.;0.
75;90.5;1.0;0.6666666666666666;1.0;0.6666666666666667;1.0;0.7777777777777778;1.0;0.711111111111111;1.;0.;1.;0.
166;149.0;1.0;0.875;1.0;0.875;1.0;0.75;1.0;0.675;1.;0.;1.;0.
913;856.0;1.0;0.7272727272727273;1.0;0.7272727272727273;1.0;0.7272727272727273;1.0;0.7636363636363637;1.;0.;1.;0.
203;72.5;1.0;0.8571428571428571;1.0;0.8571428571428571;1.0;0.8571428571428571;1.0;0.7714285714285714;1.;0.;1.;0.
425;424.5;1.0;0.875;1.0;0.875;1.0;0.875;1.0;0.7875;1.;0.;1.;0.
111;86.33333333333333;1.0;0.8888888888888888;1.0;0.888888888888889;1.0;0.8888888888888888;1.0;0.8;1.;0.;1.;0.
270;89.0;1.0;0.875;1.0;0.875;1.0;0.875;1.0;0.8625;1.;0.;1.;0.
215;152.33333333333334;1.0;0.7777777777777778;1.0;0.7777777777777778;1.0;0.8888888888888888;1.0;0.8111111111111111;1.;0.;1.;0.
104;71.0;1.0;0.8571428571428571;1.0;0.8571428571428571;1.0;0.8571428571428571;1.0;0.8;1.;0.;1.;0.
220;145.33333333333334;1.0;1.0;1.0;1.0;1.0;0.8333333333333334;1.0;0.8666666666666666;1.;0.;1.;0.
387;359.0;1.0;1.0;1.0;1.0;1.0;0.8333333333333334;1.0;0.8166666666666668;1.;0.;1.;0.
183;227.3333333333333;1.0;1.0;1.0;1.0;1.0;0.6666666666666666;1.0;0.7666666666666667;1.;0.;1.;0.
28;33.4;1.0;0.8571428571428571;1.0;0.8571428571428571;1.0;0.8571428571428571;1.0;0.8571428571428573;1.;0.;1.;0.
76;344.5;1.0;1.0;1.0;1.0;1.0;0.8333333333333334;1.0;0.85;1.;0.;1.;0.
507;530.0;1.0;1.0;1.0;1.0;1.0;0.8571428571428571;1.0;0.7428571428571428;1.;0.;1.;0.
119;110.66666666666669;1.0;0.75;1.0;0.75;1.0;0.75;1.0;0.7375;1.;0.;1.;0.
18;17.666666666666668;1.0;0.7142857142857143;1.0;0.7142857142857143;1.0;0.8571428571428571;1.0;0.8714285714285713;1.;0.;1.;0.
15;6.0;1.0;0.6666666666666666;1.0;0.6666666666666667;1.0;0.7777777777777778;1.0;0.788888888888889;1.;0.;1.;0.
378;372.0;1.0;1.0;1.0;1.0;1.0;0.875;1.0;0.75;1.;0.;1.;0.
274;266.0;1.0;0.7777777777777778;1.0;0.7777777777777778;1.0;0.7777777777777778;1.0;0.7333333333333334;1.;0.;1.;0.
251;244.5;1.0;0.8;1.0;0.8;1.0;0.7;1.0;0.74;1.;0.;1.;0.
254;86.2;1.0;0.8571428571428571;1.0;0.8571428571428571;1.0;0.7142857142857143;1.0;0.7285714285714285;1.;0.;1.;0.
436;430.5;1.0;0.8571428571428571;1.0;0.8571428571428571;1.0;0.8571428571428571;1.0;0.7571428571428571;1.;0.;1.;0.
127;148.6;1.0;0.8571428571428571;1.0;0.8571428571428571;1.0;0.8571428571428571;1.0;0.7857142857142857;1.;0.;1.;0.
10;12.0;1.0;0.6666666666666666;1.0;0.6666666666666667;1.0;0.8888888888888888;1.0;0.8111111111111111;1.;0.;1.;0.
44;24.25;1.0;1.0;1.0;1.0;1.0;0.8571428571428571;1.0;0.8142857142857143;1.;0.;1.;0.
371;381.6666666666667;1.0;0.8888888888888888;1.0;0.888888888888889;1.0;0.7777777777777778;1.0;0.7222222222222222;1.;0.;1.;0.
201;192.66666666666663;1.0;0.8571428571428571;1.0;0.8571428571428571;1.0;1.0;1.0;0.8285714285714286;1.;0.;1.;0.
260;251.16666666666663;1.0;0.7777777777777778;1.0;0.7777777777777778;1.0;0.6666666666666666;1.0;0.7666666666666667;1.;0.;1.;0.
286;269.1666666666667;1.0;0.875;1.0;0.875;1.0;0.875;1.0;0.7875;1.;0.;1.;0.
38;38.333333333333336;1.0;0.6666666666666666;1.0;0.6666666666666667;1.0;0.6666666666666666;1.0;0.6833333333333333;1.;0.;1.;0.
17;26.0;1.0;0.7777777777777778;1.0;0.7777777777777778;1.0;0.8888888888888888;1.0;0.8222222222222222;1.;0.;1.;0.
2;1.6666666666666667;1.0;0.7142857142857143;1.0;0.7142857142857143;1.0;0.8571428571428571;1.0;0.6857142857142857;1.;0.;1.;0.
49;83.75;1.0;0.7777777777777778;1.0;0.7777777777777778;1.0;0.7777777777777778;1.0;0.8;1.;0.;1.;0.
15;4.0;1.0;0.8571428571428571;1.0;0.8571428571428571;1.0;0.8571428571428571;1.0;0.8571428571428571;1.;0.;1.;0.
36;44.66666666666666;1.0;0.6666666666666666;1.0;0.6666666666666667;1.0;0.7777777777777778;1.0;0.7444444444444444;1.;0.;1.;0.
23;16.25;1.0;0.875;1.0;0.875;1.0;0.875;1.0;0.7875;1.;0.;1.;0.
60;41.66666666666666;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.78;1.;0.;1.;0.
285;282.0;1.0;1.0;1.0;1.0;1.0;0.7142857142857143;1.0;0.7999999999999999;1.;0.;1.;0.
617;679.6;1.0;1.0;1.0;1.0;1.0;0.875;1.0;0.7625;1.;0.;1.;0.
437;454.2;1.0;0.8571428571428571;1.0;0.8571428571428571;1.0;0.8571428571428571;1.0;0.7;1.;0.;1.;0.
330;293.0;1.0;0.6666666666666666;1.0;0.6666666666666667;1.0;0.7777777777777778;1.0;0.7444444444444445;1.;0.;1.;0.
127;104.16666666666669;1.0;0.7777777777777778;1.0;0.7777777777777778;1.0;0.7777777777777778;1.0;0.7666666666666666;1.;0.;1.;0.
319;245.0;1.0;1.0;1.0;1.0;1.0;0.7142857142857143;1.0;0.7857142857142857;1.;0.;1.;0.
162;122.0;1.0;0.625;1.0;0.625;1.0;0.875;1.0;0.7625;1.;0.;1.;0.
643;662.1666666666666;1.0;1.0;1.0;1.0;1.0;0.75;1.0;0.8;1.;0.;1.;0.
71;57.5;1.0;0.7;1.0;0.7;1.0;0.7;1.0;0.75;1.;0.;1.;0.
546;481.0;1.0;0.875;1.0;0.875;1.0;0.75;1.0;0.7625;1.;0.;1.;0.
10;4.666666666666667;1.0;0.8;1.0;0.8;1.0;0.8;1.0;0.72;1.;0.;1.;0.
44;28.0;1.0;1.0;1.0;1.0;1.0;0.8333333333333334;1.0;0.75;1.;0.;1.;0.
110;111.8;1.0;0.75;1.0;0.75;1.0;0.75;1.0;0.8125;1.;0.;1.;0.
644;574.4;1.0;0.875;1.0;0.875;1.0;0.75;1.0;0.7375;1.;0.;1.;0.
213;232.5;1.0;0.7777777777777778;1.0;0.7777777777777778;1.0;0.7777777777777778;1.0;0.7333333333333334;1.;0.;1.;0.
61;29.5;1.0;0.5714285714285714;1.0;0.5714285714285714;1.0;0.7142857142857143;1.0;0.7;1.;0.;1.;0.
10;12.0;1.0;0.6666666666666666;1.0;0.6666666666666667;1.0;0.7777777777777778;1.0;0.8;1.;0.;1.;0.
884;921.3333333333334;1.0;0.8;1.0;0.8;1.0;0.8;1.0;0.73;1.;0.;1.;0.
73;115.0;1.0;0.7777777777777778;1.0;0.7777777777777778;1.0;0.8888888888888888;1.0;0.8333333333333333;1.;0.;1.;0.
151;219.8333333333333;1.0;0.8333333333333334;1.0;0.8333333333333334;1.0;1.0;1.0;0.8833333333333332;1.;0.;1.;0.
199;232.5;1.0;0.7777777777777778;1.0;0.7777777777777778;1.0;0.7777777777777778;1.0;0.7777777777777778;1.;0.;1.;0.
627;591.1666666666666;1.0;0.875;1.0;0.875;1.0;0.75;1.0;0.75;1.;0.;1.;0.
121;113.66666666666669;1.0;0.75;1.0;0.75;1.0;0.875;1.0;0.8875;1.;0.;1.;0.
62;42.333333333333336;1.0;0.8333333333333334;1.0;0.8333333333333334;1.0;1.0;1.0;0.8666666666666666;1.;0.;1.;0.
6;3.8;1.0;1.0;1.0;1.0;1.0;0.8333333333333334;1.0;0.85;1.;0.;1.;0.
19;26.0;1.0;0.7272727272727273;1.0;0.7272727272727273;1.0;0.7272727272727273;1.0;0.7454545454545455;1.;0.;1.;0.
216;183.6;1.0;1.0;1.0;1.0;1.0;0.875;1.0;0.725;1.;0.;1.;0.
80;89.0;1.0;0.75;1.0;0.75;1.0;0.75;1.0;0.7875;1.;0.;1.;0.
92;107.25;1.0;1.0;1.0;1.0;1.0;0.8571428571428571;1.0;0.7857142857142856;1.;0.;1.;0.
115;164.5;1.0;0.8;1.0;0.8;1.0;0.9;1.0;0.82;1.;0.;1.;0.
343;314.0;1.0;0.8333333333333334;1.0;0.8333333333333334;1.0;0.8333333333333334;1.0;0.8833333333333334;1.;0.;1.;0.
142;113.66666666666669;1.0;0.75;1.0;0.75;1.0;0.875;1.0;0.8;1.;0.;1.;0.
28;30.166666666666668;1.0;0.7;1.0;0.7;1.0;0.8;1.0;0.75;1.;0.;1.;0.
223;238.0;1.0;0.7777777777777778;1.0;0.7777777777777778;1.0;0.8888888888888888;1.0;0.8333333333333333;1.;0.;1.;0.
26;30.5;1.0;0.6666666666666666;1.0;0.6666666666666667;1.0;0.6666666666666666;1.0;0.7833333333333334;1.;0.;1.;0.
