Actual;Prediction;Prediction Probability;SHAP Precision;SHAP Recall;SHAP Single Explanation Precision;SHAP Single Explanation Recall;LIME Precision;LIME Recall;LIME Single Explanation Precision;LIME Single Explanation Recall;SHAP Supporting Fidelity;SHAP Contrary Fidelity;LIME Supporting Fidelity;LIME Contrary Fidelity
1;1;0.796875;0.5;1.0;0.5;1.0;1.0;0.7142857142857143;0.95;0.2571428571428571;0.8808326854971064;0.3106149165490963;1.0;0.0
1;1;0.9401709401709402;1.0;1.0;1.0;1.0;1.0;1.0;0.95;0.6666666666666667;1.0;0.0;1.0;0.4631177547284929
0;1;0.5594713656387665;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.75;1.0;0.1596175478065241;0.7400438347268447;0.3530283528059668
1;1;0.9244444444444444;0.5;1.0;0.5;1.0;1.0;0.875;0.95;0.275;0.7830613137722685;0.3717982812152999;1.0;0.0
1;1;0.9401709401709402;1.0;1.0;1.0;1.0;1.0;0.6666666666666666;1.0;0.6666666666666667;1.0;0.0;1.0;0.1654974946313528
1;1;0.7936117936117936;0.5;1.0;0.5;1.0;1.0;0.5555555555555556;0.95;0.2555555555555556;0.8198908065710244;0.3602014591205878;1.0;0.0
1;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.9;0.4333333333333333;0.9924297924297923;0.0775908119658119;0.9924444444444444;0.0377777777777778
0;1;0.9333333333333332;1.0;1.0;1.0;1.0;1.0;1.0;0.95;0.4;0.7997168030207678;0.4671508469018162;0.3926439232409381;0.0468879668049792
1;1;0.9401709401709402;1.0;1.0;1.0;1.0;1.0;1.0;0.85;0.6666666666666667;1.0;0.0;0.9586256263421618;0.2896206156048675
1;1;0.9244444444444444;0.6666666666666666;1.0;0.6666666666666667;1.0;1.0;0.75;1.0;0.3125;0.882719902189633;0.1955716946161414;1.0;0.0
0;1;0.7936117936117936;0.5;1.0;0.5;1.0;1.0;0.6666666666666666;1.0;0.2888888888888889;0.7846683593983764;0.1589213531372844;1.0;0.0
0;1;0.5568181818181818;1.0;1.0;1.0;1.0;1.0;0.8;1.0;0.5599999999999998;0.6428571428571429;0.3421433478864182;1.0;0.4081632653061224
1;1;0.7936117936117936;0.5;1.0;0.5;1.0;1.0;0.7777777777777778;1.0;0.2333333333333333;0.9329978424712124;0.3328400439794466;1.0;0.0
1;1;0.5744234800838575;0.0;0.8888888888888888;0.0;0.888888888888889;1.0;0.5555555555555556;0.95;0.33333333333333337;0.7934213509180452;0.4995019276427278;0.6226604205251117;0.362402077525644
1;1;1.0;1.0;1.0;1.0;1.0;1.0;0.6666666666666666;0.95;0.5666666666666667;0.996031746031746;0.0712390428808339;1.0;0.0377777777777778
1;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.95;0.5333333333333333;0.9968253968253968;0.4187040985548448;0.9924444444444444;0.0453333333333333
0;1;0.5594713656387665;1.0;1.0;1.0;1.0;1.0;0.75;1.0;0.625;0.900028254715967;0.196388622571194;0.6495833993905125;0.6132290510666033
0;1;0.5490196078431373;0.0;1.0;0.0;1.0;1.0;0.625;0.85;0.25;0.8348773961728537;0.3869690908001165;0.193027210884354;0.3227891156462584
0;1;0.7832310838445807;0.6666666666666666;1.0;0.6666666666666667;1.0;1.0;0.5454545454545454;1.0;0.13636363636363635;0.7092235363144643;0.5081947317260633;1.0;0.0
1;1;0.9244444444444444;0.6666666666666666;1.0;0.6666666666666667;1.0;1.0;0.625;0.9;0.3375;0.8999596790358595;0.35358467351243;1.0;0.0
0;1;0.5594713656387665;1.0;1.0;1.0;1.0;1.0;0.75;0.95;0.75;1.0;0.2128233970753655;0.6037629506837962;0.4409657188540054
1;1;0.5744234800838575;0.0;0.8888888888888888;0.0;0.888888888888889;1.0;0.7777777777777778;1.0;0.34444444444444444;0.7510883436718561;0.608325681291146;0.6698278679594727;0.329224966516176
1;1;0.5568181818181818;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.48;0.8126743105051131;0.4415072917235553;1.0;0.0
1;1;0.9244444444444444;1.0;1.0;1.0;1.0;1.0;0.875;1.0;0.3;0.8313642120028926;0.2592962310266825;1.0;0.1103966346153845
1;1;0.995850622406639;1.0;1.0;1.0;1.0;1.0;0.75;0.95;0.35;0.8052995381359268;0.5818927602066523;1.0;0.0
0;1;0.9333333333333332;1.0;1.0;1.0;1.0;1.0;1.0;0.9;0.5;0.7596601636249214;0.2787944635089511;0.4601279317697228;0.0267931238885595
1;1;0.992063492063492;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.375;1.0;0.03935;0.96065;0.11805
1;1;0.796875;0.5;1.0;0.5;1.0;1.0;0.7142857142857143;0.9;0.19999999999999996;0.7990268060234373;0.3613378319778941;1.0;0.0
1;1;0.5744234800838575;0.0;0.8888888888888888;0.0;0.888888888888889;1.0;0.7777777777777778;1.0;0.35555555555555557;0.9008638742679328;0.5257810978188798;0.6226604205251117;0.350453110783984
1;1;0.796875;0.5;1.0;0.5;1.0;1.0;0.7142857142857143;0.9;0.22857142857142856;0.8808326854971064;0.3106149165490963;1.0;0.0
1;1;0.7936117936117936;0.5;1.0;0.5;1.0;1.0;0.5555555555555556;0.9333333333333332;0.2666666666666667;0.7674417228242821;0.280976279151412;1.0;0.0
1;1;0.7936117936117936;0.5;1.0;0.5;1.0;1.0;0.7777777777777778;0.95;0.30000000000000004;0.8704610375800002;0.2092655961549795;1.0;0.0
0;1;0.5490196078431373;0.0;1.0;0.0;1.0;1.0;0.625;0.85;0.3375;0.7670394573182396;0.5771690057037862;1.0;0.0
1;1;0.7936117936117936;1.0;1.0;1.0;1.0;1.0;0.5555555555555556;1.0;0.33333333333333337;0.9100939908581792;0.3382714474685853;0.905148433939432;0.0117723033675853
1;1;0.5744234800838575;0.0;0.8888888888888888;0.0;0.888888888888889;1.0;0.7777777777777778;0.95;0.33333333333333337;0.7729732003271542;0.4421056055465048;0.6698278679594727;0.3837389525243836
1;1;0.5511811023622047;1.0;1.0;1.0;1.0;1.0;1.0;0.95;0.72;0.5526470387383372;0.5224411416752827;1.0;0.4383171521035598
1;1;0.5594713656387665;1.0;1.0;1.0;1.0;1.0;0.75;1.0;0.625;0.9467941507311586;0.2128233970753655;0.5619792492381406;0.2628124504571157
1;1;0.5594713656387665;1.0;1.0;1.0;1.0;1.0;1.0;0.9;0.75;0.71229743484617;0.3854189021826816;0.6276715410573679;0.4586321373344132
1;1;0.9244444444444444;0.5;1.0;0.5;1.0;1.0;0.625;0.95;0.2875;0.8202439699617563;0.2424241105071534;1.0;0.0
0;1;0.7936117936117936;1.0;1.0;1.0;1.0;1.0;0.7777777777777778;1.0;0.21111111111111108;0.8480148485780836;0.2955912590424391;1.0;0.0
1;1;0.7083333333333334;0.5;1.0;0.5;1.0;1.0;0.6666666666666666;1.0;0.18333333333333332;0.827889349572428;0.31153109672934;1.0;0.0
1;1;0.9401709401709402;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6666666666666667;1.0;0.0;0.920834114339269;0.3958294283036551
1;1;0.796875;0.5;1.0;0.5;1.0;1.0;0.8571428571428571;0.95;0.3428571428571428;0.6743592161479404;0.3366896035656406;0.442756804214223;0.0800435729847494
1;1;0.8571428571428571;1.0;1.0;1.0;1.0;1.0;0.75;1.0;0.75;0.7221732745961822;0.1389133627019089;0.67806151241535;0.5050186785466864
1;1;0.6764705882352942;1.0;1.0;1.0;1.0;1.0;0.8333333333333334;0.95;0.5166666666666666;0.6602036467150271;0.5647987349356359;1.0;0.0
0;1;0.796875;0.5;1.0;0.5;1.0;1.0;0.8571428571428571;0.95;0.2714285714285714;0.7318735423684893;0.1191673145028936;1.0;0.0
1;1;0.992063492063492;1.0;1.0;1.0;1.0;1.0;0.5;0.95;0.325;1.0;0.0;1.0;0.273081081081081
1;1;0.8571428571428571;1.0;1.0;1.0;1.0;1.0;0.75;1.0;0.75;0.9601947052817762;0.2359463327670764;0.7005208333333334;0.6273749011634473
1;1;1.0;1.0;1.0;1.0;1.0;1.0;0.8571428571428571;0.95;0.5428571428571428;0.7918542168936382;0.2903727891103464;1.0;0.2244094488188976
1;1;0.5490196078431373;0.0;1.0;0.0;1.0;1.0;0.625;1.0;0.2875;0.7827765573775043;0.5178983925868915;1.0;0.0
0;1;0.9244444444444444;0.5;1.0;0.5;1.0;1.0;0.625;1.0;0.3125;0.7573863051871037;0.3347105439620048;1.0;0.0
0;1;0.7832310838445807;0.6666666666666666;1.0;0.6666666666666667;1.0;1.0;0.5454545454545454;0.95;0.18181818181818182;0.7806547367837481;0.2233379053994471;1.0;0.0
0;1;0.5594713656387665;1.0;1.0;1.0;1.0;1.0;1.0;0.95;0.5;0.9946549134188416;0.3880349402032325;0.5619792492381406;0.3504166006094876
1;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6666666666666667;0.9848595848595848;0.2276975926229656;1.0;0.0732549603174603
1;1;0.7083333333333334;0.6666666666666666;1.0;0.6666666666666667;1.0;1.0;1.0;0.95;0.3166666666666667;0.8449209639803057;0.32498920272955;1.0;0.0
1;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.9333333333333332;0.4333333333333333;0.9952380952380953;0.2786069651741293;0.9924444444444444;0.0377777777777778
1;1;0.8571428571428571;1.0;1.0;1.0;1.0;1.0;1.0;0.95;0.6;0.8052982206098299;0.3333135334540753;0.5882242287434161;0.4941309255079007
1;1;0.5744234800838575;0.0;0.8888888888888888;0.0;0.888888888888889;1.0;0.5555555555555556;1.0;0.34444444444444444;0.7936618568213719;0.4384363101782867;0.6226604205251117;0.390418229072957
0;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6666666666666667;1.0;0.0;0.976068376068376;0.2758001556930552
1;1;0.7936117936117936;0.5;1.0;0.5;1.0;1.0;0.7777777777777778;0.85;0.2666666666666667;0.8242006271415989;0.2564709464354934;1.0;0.0
0;1;0.7083333333333334;1.0;1.0;1.0;1.0;1.0;0.8333333333333334;1.0;0.4333333333333333;0.7664895914312861;0.3824047680746307;0.4856014047410009;0.0134948096885813
0;1;0.796875;0.6666666666666666;1.0;0.6666666666666667;1.0;1.0;0.8571428571428571;1.0;0.3428571428571428;0.780346088508825;0.2181694026607215;0.5046727148570871;0.0640348583877995
1;1;0.7832310838445807;0.6666666666666666;1.0;0.6666666666666667;1.0;1.0;0.5454545454545454;0.95;0.24545454545454543;0.8857248018771351;0.3284079704928341;1.0;0.0
1;1;0.7936117936117936;1.0;1.0;1.0;1.0;1.0;0.5555555555555556;0.95;0.17777777777777776;0.817787597325395;0.331948294601838;1.0;0.0
1;1;0.6908517350157729;0.6666666666666666;0.8888888888888888;0.6666666666666667;0.888888888888889;1.0;0.7777777777777778;1.0;0.28888888888888886;0.6884753609708827;0.384142972257396;0.4953588223267225;0.2198946296018821
1;1;0.9401709401709402;1.0;1.0;1.0;1.0;1.0;0.6666666666666666;1.0;0.6666666666666667;0.96987012987013;0.2214082186470246;1.0;0.1241231209735146
1;1;0.9441624365482234;1.0;1.0;1.0;1.0;1.0;0.625;1.0;0.3125;0.9347541154815212;0.0946554010877468;0.9808370647902768;0.1597915635341864
1;1;0.992063492063492;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.5;1.0;0.0607242902208201;0.4447283582089553;0.1945923575998703
0;1;0.5744234800838575;0.0;0.8888888888888888;0.0;0.888888888888889;1.0;0.7777777777777778;1.0;0.33333333333333337;0.8522737234333759;0.4536351897376847;0.5754929730907506;0.3288803579207053
1;1;0.7936117936117936;1.0;1.0;1.0;1.0;1.0;0.7777777777777778;1.0;0.2333333333333333;0.793411452910792;0.2292745626523867;1.0;0.0
1;1;0.5744234800838575;0.0;0.8888888888888888;0.0;0.888888888888889;1.0;0.7777777777777778;1.0;0.3555555555555555;0.661516828830173;0.4633059660698405;0.6226604205251117;0.4005600430558723
1;1;0.7936117936117936;1.0;1.0;1.0;1.0;1.0;0.5555555555555556;1.0;0.3111111111111111;0.905148433939432;0.4268488418396319;0.905148433939432;0.4861352692692559
1;1;0.995850622406639;1.0;1.0;1.0;1.0;1.0;0.75;1.0;0.5;0.7683456926089085;0.3068707775745715;1.0;0.0565
1;1;0.9441624365482234;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.325;0.9383128157595854;0.1510561428343511;0.9744494197203692;0.1491343287747298
1;1;0.9401709401709402;1.0;1.0;1.0;1.0;1.0;1.0;0.8333333333333333;0.6666666666666667;1.0;0.1852471018913972;0.9073764490543014;0.6483648566198902
1;1;0.5744234800838575;0.0;0.8888888888888888;0.0;0.888888888888889;1.0;0.6666666666666666;0.95;0.3555555555555555;0.6801808883862206;0.5617107235295274;0.6226604205251117;0.4547851933917536
1;1;0.8838526912181303;1.0;1.0;1.0;1.0;1.0;0.5555555555555556;1.0;0.32222222222222224;0.7445677854514661;0.309745542595422;0.9727059742288168;0.1138443185989198
0;1;0.5511811023622047;1.0;1.0;1.0;1.0;1.0;0.8;0.9;0.6;0.6200662851037851;0.3701669692691814;1.0;0.0
1;1;0.796875;0.6666666666666666;1.0;0.6666666666666667;1.0;1.0;0.5714285714285714;1.0;0.22857142857142856;0.8185339898073767;0.3439639661652169;0.7550575785869903;0.0734827264239029
1;1;0.8838526912181303;1.0;1.0;1.0;1.0;1.0;0.7777777777777778;1.0;0.34444444444444444;0.9452636823960352;0.2310383745459777;0.965882467786021;0.1051282051282051
1;1;0.6908517350157729;0.5;0.8888888888888888;0.5;0.888888888888889;1.0;0.5555555555555556;0.95;0.2666666666666667;0.7487325963539602;0.3555789021542445;0.5514300642904201;0.2367426621630493
0;1;0.5594713656387665;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.75;1.0;0.5001124859392576;0.2767615586513224;0.5969196653748969
1;1;0.995850622406639;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.525;0.9108627893154324;0.4241391449087147;1.0;0.0565
1;1;0.992063492063492;1.0;1.0;1.0;1.0;1.0;0.75;1.0;0.5;0.96963785488959;0.0;0.3059104477611941;0.1201917985002142
0;1;0.5568181818181818;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.5000000000000001;0.5918367346938775;0.2060548804717735;1.0;0.0
0;1;0.5744234800838575;0.0;0.8888888888888888;0.0;0.888888888888889;1.0;0.6666666666666666;0.95;0.34444444444444444;0.8254867574180289;0.4456616400296981;0.5754929730907506;0.423154736326951
1;1;0.9244444444444444;0.5;1.0;0.5;1.0;1.0;0.75;1.0;0.2625;0.8723605203820134;0.1232158466533466;1.0;0.0
1;1;0.7936117936117936;1.0;1.0;1.0;1.0;1.0;0.6666666666666666;0.95;0.34444444444444444;0.7601722038138187;0.3657338790556192;1.0;0.0
1;1;0.992063492063492;1.0;1.0;1.0;1.0;1.0;0.75;1.0;0.5;1.0;0.0420981132075471;0.5141373134328359;0.2368350470539149
1;1;0.7936117936117936;0.5;1.0;0.5;1.0;1.0;0.6666666666666666;1.0;0.17777777777777776;0.7532291212458665;0.306879626953577;1.0;0.0
1;1;0.9244444444444444;1.0;1.0;1.0;1.0;1.0;0.75;1.0;0.3625;0.8152613549205475;0.2562236898340765;1.0;0.1241962139423076
1;1;0.9333333333333332;1.0;1.0;1.0;1.0;1.0;0.8333333333333334;1.0;0.3166666666666667;0.8769729389553178;0.5226001950222242;1.0;0.0
1;1;0.992063492063492;1.0;1.0;1.0;1.0;1.0;0.75;1.0;0.5;1.0;0.03036214511041;0.5835462686567164;0.1092491404769604
1;1;0.5744234800838575;0.0;0.8888888888888888;0.0;0.888888888888889;1.0;0.6666666666666666;1.0;0.32222222222222224;0.743219295192153;0.5637612114444885;0.5754929730907506;0.3385041440423239
1;1;0.9333333333333332;1.0;1.0;1.0;1.0;1.0;0.8333333333333334;1.0;0.4499999999999999;0.7596601636249214;0.371062417758453;0.3926439232409381;0.0334914048606994
1;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6;0.9968253968253968;0.1393034825870646;1.0;0.0825552825552825
0;1;0.7832310838445807;0.6666666666666666;1.0;0.6666666666666667;1.0;1.0;0.5454545454545454;0.95;0.16363636363636364;0.8571560023464189;0.4076820295756125;0.7333706328484395;0.1066517468606242
1;1;0.796875;0.5;1.0;0.5;1.0;1.0;0.7142857142857143;1.0;0.22857142857142856;0.8212490282456595;0.3168066603671682;1.0;0.0
1;1;0.7936117936117936;1.0;1.0;1.0;1.0;1.0;0.6666666666666666;1.0;0.23333333333333334;0.9291533331598892;0.252929903983374;1.0;0.0
1;1;0.8838526912181303;1.0;1.0;1.0;1.0;1.0;0.6666666666666666;0.95;0.32222222222222224;0.7890881408802654;0.2907930334100755;0.965882467786021;0.1138443185989198
1;1;0.8571428571428571;1.0;1.0;1.0;1.0;1.0;1.0;0.95;0.55;0.9158967266021208;0.3753044136438469;0.7529345372460496;0.5764860797592175
1;1;0.9333333333333332;1.0;1.0;1.0;1.0;1.0;0.5;1.0;0.3166666666666667;0.7997168030207678;0.4997098694887268;1.0;0.0
1;1;0.8838526912181303;1.0;1.0;1.0;1.0;1.0;0.8888888888888888;1.0;0.2888888888888889;0.920935717878572;0.2650692449454271;0.965882467786021;0.0796910230192438
1;1;0.6908517350157729;0.6666666666666666;0.8888888888888888;0.6666666666666667;0.888888888888889;1.0;0.6666666666666666;1.0;0.30000000000000004;0.7642875840033176;0.3623615219409534;0.4953588223267225;0.2187861736989057
1;1;0.9401709401709402;1.0;1.0;1.0;1.0;1.0;0.6666666666666666;0.95;0.6666666666666667;1.0;0.0;1.0;0.3214110573515754
1;1;0.796875;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.42857142857142855;0.7272090355856548;0.1997778125254967;0.5046727148570871;0.0960522875816993
1;1;0.6908517350157729;0.6666666666666666;0.8888888888888888;0.6666666666666667;0.888888888888889;1.0;0.6666666666666666;0.95;0.2888888888888889;0.6453044961272366;0.3607616763116961;0.6075013062541175;0.2299017630173299
1;1;0.5744234800838575;0.0;0.8888888888888888;0.0;0.888888888888889;1.0;0.6666666666666666;1.0;0.3555555555555555;0.8065289793992106;0.5078704359164978;0.6226604205251117;0.4809941921803218
1;1;0.5744234800838575;0.0;0.8888888888888888;0.0;0.888888888888889;1.0;0.7777777777777778;1.0;0.3555555555555555;0.9287131101224562;0.5429925313828573;0.6226604205251117;0.4017382866784474
1;1;0.6908517350157729;0.6666666666666666;0.8888888888888888;0.6666666666666667;0.888888888888889;1.0;0.6666666666666666;1.0;0.2555555555555556;0.7897420683475707;0.4062847947983387;0.6075013062541175;0.2066071334250675
1;1;0.9244444444444444;0.5;1.0;0.5;1.0;1.0;1.0;1.0;0.2875;0.7627423748986422;0.4019736444620045;1.0;0.0
1;1;1.0;1.0;1.0;1.0;1.0;1.0;0.6666666666666666;1.0;0.5;0.996031746031746;0.1393034825870646;1.0;0.0453333333333333
0;1;0.5744234800838575;0.0;0.8888888888888888;0.0;0.888888888888889;1.0;0.6666666666666666;1.0;0.34444444444444444;0.7425086183047975;0.3579422146209819;0.6226604205251117;0.3868039235554675
1;1;0.9244444444444444;1.0;1.0;1.0;1.0;1.0;0.625;0.95;0.3;0.7968722391320134;0.108362731018981;1.0;0.0
0;1;0.9401709401709402;1.0;1.0;1.0;1.0;1.0;0.6666666666666666;0.95;0.6666666666666667;1.0;0.0;1.0;0.5557413056741916
1;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.95;0.5333333333333334;0.9952380952380953;0.3498460080549632;1.0;0.0696883852691218
1;1;0.8838526912181303;1.0;1.0;1.0;1.0;1.0;0.8888888888888888;0.9;0.18888888888888888;0.7820437835842572;0.1979997569512057;1.0;0.0
1;1;0.5511811023622047;1.0;1.0;1.0;1.0;1.0;1.0;0.95;0.6399999999999999;0.6213093340853482;0.4087719248698191;1.0;0.0
1;1;0.796875;0.5;1.0;0.5;1.0;1.0;0.5714285714285714;0.95;0.2571428571428571;0.8101379171345484;0.1404115439616864;1.0;0.0
1;1;0.5744234800838575;0.0;0.8888888888888888;0.0;0.888888888888889;1.0;0.6666666666666666;0.95;0.3555555555555555;0.7619645095525533;0.4988609540123651;0.5754929730907506;0.3361930787370757
1;1;0.7936117936117936;0.5;1.0;0.5;1.0;1.0;0.5555555555555556;1.0;0.22222222222222224;0.9206268213565988;0.427598110723283;1.0;0.0
1;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6666666666666667;0.9936507936507936;0.2161262818130762;0.988385269121813;0.0689989288148797
1;1;0.7936117936117936;0.5;1.0;0.5;1.0;1.0;0.6666666666666666;1.0;0.22222222222222224;0.8712775060540243;0.2268879540670431;1.0;0.0
0;1;0.5594713656387665;1.0;1.0;1.0;1.0;1.0;0.75;1.0;0.5;0.7293723300539613;0.298579767461505;0.324748637189582;0.4823224020074413
1;1;0.995850622406639;1.0;1.0;1.0;1.0;1.0;1.0;0.9333333333333332;0.325;0.778030522341095;0.3741700423830084;1.0;0.0
1;1;0.796875;0.5;1.0;0.5;1.0;1.0;0.8571428571428571;1.0;0.39999999999999997;0.722731810413253;0.3075635170661767;0.442756804214223;0.0800435729847494
1;1;0.9333333333333332;1.0;1.0;1.0;1.0;1.0;0.6666666666666666;1.0;0.5;0.8397734424166142;0.275590438985003;0.3251599147121534;0.0200948429164196
1;1;0.8838526912181303;1.0;1.0;1.0;1.0;1.0;0.6666666666666666;1.0;0.3555555555555555;0.805634088491608;0.1750262773458007;0.9931764935572042;0.1024598867390278
1;1;0.5744234800838575;0.0;0.8888888888888888;0.0;0.888888888888889;1.0;0.4444444444444444;1.0;0.33333333333333337;0.6289839429880264;0.4674069418997628;0.6698278679594727;0.3080272824216947
1;1;0.5490196078431373;0.0;1.0;0.0;1.0;1.0;0.75;0.85;0.3;0.7716058674370044;0.6661772470767143;0.193027210884354;0.4841836734693876
1;1;0.7936117936117936;0.5;1.0;0.5;1.0;1.0;0.7777777777777778;1.0;0.2666666666666667;0.8077488845502862;0.2632262746298223;1.0;0.0
1;1;0.796875;0.5;1.0;0.5;1.0;1.0;0.8571428571428571;0.95;0.2;0.8101379171345484;0.3999904024262665;1.0;0.0
0;1;0.5511811023622047;1.0;1.0;1.0;1.0;1.0;1.0;0.95;0.5800000000000001;0.584188954567907;0.5217603331192616;1.0;0.0
1;1;0.7936117936117936;0.5;1.0;0.5;1.0;1.0;0.6666666666666666;1.0;0.2666666666666667;0.7780477346902095;0.1909520199601247;1.0;0.0
0;1;0.5744234800838575;0.0;0.8888888888888888;0.0;0.888888888888889;1.0;0.6666666666666666;1.0;0.3555555555555555;0.6643555769218255;0.5094892433697547;0.6226604205251117;0.3868039235554675
1;1;0.7832310838445807;0.6666666666666666;1.0;0.6666666666666667;1.0;1.0;0.45454545454545453;1.0;0.18181818181818182;0.7327222707517934;0.3573991749193898;1.0;0.0
1;1;0.992063492063492;1.0;1.0;1.0;1.0;1.0;0.75;0.95;0.5;0.980325;0.019675;0.4447283582089553;0.068214
0;1;0.5594713656387665;1.0;1.0;1.0;1.0;1.0;0.75;1.0;0.5;0.8271646447761873;0.3057570377481647;0.8247916996952562;0.4380207507618595
1;1;0.8571428571428571;1.0;1.0;1.0;1.0;1.0;1.0;0.95;0.7;0.8610866372980911;0.2083700440528633;0.5058690744920993;0.4117757712565839
0;1;0.9244444444444444;0.5;1.0;0.5;1.0;1.0;0.625;0.95;0.3;0.7646665249673235;0.3141044125839313;1.0;0.0
1;1;0.7936117936117936;0.5;1.0;0.5;1.0;1.0;0.5555555555555556;0.95;0.2111111111111111;0.80260529402296;0.2633539212393485;1.0;0.0
0;1;0.5744234800838575;0.0;0.8888888888888888;0.0;0.888888888888889;1.0;0.7777777777777778;0.95;0.3555555555555555;0.7684396624821818;0.522211934641684;0.6226604205251117;0.2489488541929296
1;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6666666666666667;0.996031746031746;0.3482587064676616;1.0;0.0905555555555555
0;1;0.5594713656387665;1.0;1.0;1.0;1.0;1.0;0.75;1.0;0.75;0.8095277269445798;0.3213109310749507;0.7400438347268447;0.4925407772982323
1;1;0.5594713656387665;1.0;1.0;1.0;1.0;1.0;0.75;1.0;0.75;1.0;0.0;0.8166975943293713;0.2711319904223381
1;1;0.9333333333333332;1.0;1.0;1.0;1.0;1.0;0.6666666666666666;1.0;0.4;0.7196035242290749;0.4938019810342939;0.5276119402985074;0.0334914048606994
1;1;0.5594713656387665;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.75;0.792495935409135;0.1554867865906179;0.5417439858234281;0.4807385916106124
1;1;0.9244444444444444;0.6666666666666666;1.0;0.6666666666666667;1.0;1.0;0.75;1.0;0.275;0.783822174005785;0.3877951268952729;1.0;0.0
1;1;0.7832310838445807;0.6666666666666666;1.0;0.6666666666666667;1.0;1.0;0.45454545454545453;0.95;0.19090909090909092;0.8857248018771351;0.2233379053994471;1.0;0.0
1;1;0.992063492063492;1.0;1.0;1.0;1.0;1.0;0.5;1.0;0.5;1.0;0.0;0.3059104477611941;0.081873
1;1;0.7832310838445807;0.6666666666666666;1.0;0.6666666666666667;1.0;1.0;0.6363636363636364;0.95;0.1818181818181818;0.8285872028157026;0.3535874492882694;1.0;0.0
1;1;0.9441624365482234;1.0;1.0;1.0;1.0;1.0;0.75;1.0;0.3875;0.9319251706896776;0.1995762496097748;0.9744494197203692;0.1491343287747298
1;1;0.7832310838445807;0.6666666666666666;1.0;0.6666666666666667;1.0;1.0;0.6363636363636364;1.0;0.19090909090909092;0.8580485616682578;0.3858472302782237;1.0;0.0
1;1;0.6908517350157729;0.6666666666666666;0.8888888888888888;0.6666666666666667;0.888888888888889;1.0;0.7777777777777778;0.95;0.2888888888888889;0.8021892112337722;0.4201821424768235;0.4392875803630252;0.3376715299902121
1;1;0.5744234800838575;0.0;0.8888888888888888;0.0;0.888888888888889;1.0;0.7777777777777778;0.95;0.34444444444444444;0.7753841218031345;0.5185557679674686;0.6226604205251117;0.4529780406330088
1;1;0.796875;0.5;1.0;0.5;1.0;1.0;0.8571428571428571;1.0;0.3428571428571428;0.589933849797398;0.2687111798118052;0.5046727148570871;0.0960522875816993
0;1;0.5594713656387665;1.0;1.0;1.0;1.0;1.0;0.5;1.0;0.5;0.8935883014623173;0.2128233970753655;0.6879951544518473;0.4680072683222289
0;1;0.7832310838445807;0.6666666666666666;1.0;0.6666666666666667;1.0;1.0;0.6363636363636364;0.9333333333333332;0.18181818181818182;0.6989424297110984;0.3566580241744513;1.0;0.0
1;1;0.796875;0.5;1.0;0.5;1.0;1.0;0.7142857142857143;1.0;0.18571428571428567;0.7914571996199361;0.291934199034484;1.0;0.0
1;1;0.796875;0.6666666666666666;1.0;0.6666666666666667;1.0;1.0;1.0;1.0;0.4428571428571428;0.7914571996199361;0.2745612186621386;0.442756804214223;0.0960522875816993
1;1;0.7832310838445807;0.6666666666666666;1.0;0.6666666666666667;1.0;1.0;0.6363636363636364;0.95;0.18181818181818182;0.8571560023464189;0.3895382117374617;1.0;0.0
1;1;0.5405405405405406;0.5;1.0;0.5;1.0;1.0;0.5;0.925;0.15000000000000002;0.6618627142905531;0.594983766233766;1.0;0.0
1;1;0.995850622406639;1.0;1.0;1.0;1.0;1.0;0.75;1.0;0.525;0.9582142857142856;0.3184629390586164;1.0;0.6535227272727274
0;1;0.6908517350157729;0.6666666666666666;0.8888888888888888;0.6666666666666667;0.888888888888889;1.0;0.7777777777777778;1.0;0.32222222222222224;0.659009266915516;0.3810560393320563;0.6075013062541175;0.209612325202425
0;1;0.7936117936117936;1.0;1.0;1.0;1.0;1.0;0.6666666666666666;0.95;0.24444444444444446;0.780935965738404;0.250602714148319;1.0;0.0
1;1;0.9244444444444444;0.6666666666666666;1.0;0.6666666666666667;1.0;1.0;0.75;1.0;0.325;0.8248391794397782;0.1613612412332986;1.0;0.0
